Grid_ID,UnitName,Year,Week,Crime_Count,Risk_Label
1284_7758,Konanakunte PS,2022,21,1,Low
1284_7758,Konanakunte PS,2022,27,1,Low
1284_7758,Konanakunte PS,2022,34,1,Low
1284_7758,Konanakunte PS,2023,3,1,Low
1284_7758,Konanakunte PS,2023,11,1,Low
1284_7758,Konanakunte PS,2023,39,1,Low
1284_7758,Konanakunte PS,2023,41,1,Low
1284_7758,Konanakunte PS,2023,42,1,Low
1284_7758,Konanakunte PS,2023,44,1,Low
1284_7758,Konanakunte PS,2023,45,1,Low
1284_7758,Konanakunte PS,2023,47,1,Low
1284_7758,South CEN Crime PS,2023,44,1,Low
1284_7758,South CEN Crime PS,2023,46,1,Low
1284_7759,Hulimavu PS,2020,10,1,Low
1284_7759,Hulimavu PS,2021,10,1,Low
1284_7759,Hulimavu PS,2023,29,1,Low
1284_7759,Hulimavu PS,2023,38,1,Low
1284_7759,Hulimavu PS,2023,42,1,Low
1284_7759,Hulimavu Traffic PS,2023,37,1,Low
1284_7759,K.R. Puram PS,2018,15,1,Low
1284_7759,SouthEast CEN Crime PS,2023,4,1,Low
1284_7759,SouthEast CEN Crime PS,2023,26,1,Low
1284_7760,Hulimavu PS,2021,2,1,Low
1284_7760,Hulimavu PS,2022,5,1,Low
1284_7760,Hulimavu PS,2022,44,1,Low
1284_7760,Hulimavu PS,2023,8,1,Low
1284_7760,SouthEast CEN Crime PS,2023,2,1,Low
1284_7760,SouthEast CEN Crime PS,2023,15,1,Low
1284_7760,SouthEast CEN Crime PS,2023,19,1,Low
1284_7760,SouthEast CEN Crime PS,2023,48,1,Low
1284_7761,Electronic City Traffic PS,2018,16,1,Low
1284_7761,Electronic City Traffic PS,2019,51,1,Low
1284_7761,Electronic City Traffic PS,2020,26,1,Low
1284_7761,Electronic City Traffic PS,2020,28,1,Low
1284_7762,Electronic City PS,2021,26,1,Low
1284_7762,Electronic City PS,2021,50,1,Low
1284_7762,Electronic City PS,2022,17,1,Low
1284_7763,Electronic City PS,2021,5,1,Low
1284_7763,Electronic City PS,2021,9,1,Low
1284_7763,Electronic City PS,2021,24,1,Low
1284_7763,Electronic City PS,2021,27,1,Low
1284_7763,Electronic City PS,2021,32,1,Low
1284_7763,Electronic City PS,2021,37,1,Low
1284_7763,Electronic City PS,2021,50,1,Low
1284_7763,Electronic City PS,2023,44,1,Low
1284_7763,Electronic City Traffic PS,2017,9,1,Low
1284_7763,Electronic City Traffic PS,2020,19,1,Low
1284_7763,Electronic City Traffic PS,2023,48,1,Low
1284_7763,Kengeri PS,2022,34,1,Low
1284_7764,Electronic City PS,2020,5,1,Low
1284_7764,Electronic City PS,2021,10,1,Low
1284_7764,Electronic City PS,2021,13,1,Low
1284_7764,Electronic City PS,2021,16,1,Low
1284_7764,Electronic City PS,2021,27,1,Low
1284_7764,Electronic City PS,2021,30,1,Low
1284_7764,Electronic City PS,2021,48,1,Low
1284_7764,Electronic City PS,2021,50,1,Low
1284_7764,Electronic City PS,2022,2,1,Low
1284_7764,Electronic City PS,2022,6,1,Low
1284_7764,Electronic City PS,2022,11,1,Low
1284_7764,Electronic City PS,2023,27,1,Low
1284_7764,Electronic City PS,2023,49,1,Low
1284_7764,Electronic City Traffic PS,2018,8,1,Low
1284_7764,Electronic City Traffic PS,2020,3,1,Low
1284_7764,Electronic City Traffic PS,2020,45,1,Low
1284_7764,Electronic City Traffic PS,2021,7,1,Low
1284_7764,Electronic City Traffic PS,2022,4,2,Medium
1284_7764,Electronic City Traffic PS,2022,19,1,Low
1284_7764,Electronic City Traffic PS,2023,26,1,Low
1284_7764,Parappana Agrahara PS,2023,38,1,Low
1284_7764,Parappana Agrahara PS,2023,44,4,High
1284_7764,Parappana Agrahara PS,2023,45,1,Low
1284_7764,Parappana Agrahara PS,2023,49,2,Medium
1284_7764,Parappana Agrahara PS,2023,50,2,Medium
1284_7765,Electronic City PS,2020,7,1,Low
1284_7765,Electronic City PS,2021,2,1,Low
1284_7765,Electronic City PS,2021,11,1,Low
1284_7765,Electronic City PS,2021,12,1,Low
1284_7765,Electronic City PS,2021,15,1,Low
1284_7765,Electronic City PS,2021,26,1,Low
1284_7765,Electronic City PS,2021,30,1,Low
1284_7765,Electronic City PS,2022,8,1,Low
1284_7765,Electronic City PS,2022,13,2,Medium
1284_7765,Electronic City PS,2022,15,1,Low
1284_7765,Electronic City PS,2023,38,1,Low
1284_7765,Electronic City PS,2023,51,2,Medium
1284_7765,Electronic City Traffic PS,2016,45,1,Low
1284_7765,Electronic City Traffic PS,2018,51,1,Low
1284_7765,Electronic City Traffic PS,2019,32,1,Low
1284_7765,Electronic City Traffic PS,2019,52,1,Low
1284_7765,Electronic City Traffic PS,2021,50,1,Low
1284_7765,Parappana Agrahara PS,2023,50,1,Low
1284_7765,Parappana Agrahara PS,2023,51,1,Low
1284_7766,Electronic City PS,2021,26,1,Low
1284_7766,Electronic City PS,2023,35,1,Low
1284_7766,Electronic City PS,2023,40,3,Medium
1284_7766,Electronic City PS,2023,41,9,High
1284_7766,Electronic City PS,2023,42,6,High
1284_7766,Electronic City PS,2023,43,2,Medium
1284_7766,Electronic City PS,2023,44,4,High
1284_7766,Electronic City PS,2023,45,3,Medium
1284_7766,Electronic City PS,2023,46,5,High
1284_7766,Electronic City PS,2023,48,4,High
1284_7766,Electronic City PS,2023,49,5,High
1284_7766,Electronic City PS,2023,50,6,High
1284_7766,Electronic City PS,2023,51,3,Medium
1284_7766,Electronic City PS,2023,52,1,Low
1284_7766,Electronic City Traffic PS,2016,49,1,Low
1284_7766,Electronic City Traffic PS,2017,31,1,Low
1284_7766,Electronic City Traffic PS,2017,33,1,Low
1284_7766,Electronic City Traffic PS,2017,38,1,Low
1284_7766,Electronic City Traffic PS,2017,50,1,Low
1284_7766,Electronic City Traffic PS,2018,9,1,Low
1284_7766,Electronic City Traffic PS,2018,22,1,Low
1284_7766,Electronic City Traffic PS,2018,45,1,Low
1284_7766,Electronic City Traffic PS,2019,37,1,Low
1284_7766,Electronic City Traffic PS,2019,47,1,Low
1284_7766,Electronic City Traffic PS,2019,51,1,Low
1284_7766,Electronic City Traffic PS,2020,22,1,Low
1284_7766,Electronic City Traffic PS,2020,23,1,Low
1284_7766,Electronic City Traffic PS,2020,39,1,Low
1284_7766,Electronic City Traffic PS,2021,14,1,Low
1284_7766,SouthEast CEN Crime PS,2022,46,1,Low
1284_7767,Electronic City PS,2020,5,1,Low
1284_7767,Electronic City PS,2020,11,1,Low
1284_7767,Electronic City PS,2022,9,1,Low
1284_7767,Electronic City Traffic PS,2016,45,1,Low
1284_7767,Electronic City Traffic PS,2017,4,1,Low
1284_7767,Electronic City Traffic PS,2017,7,2,Medium
1284_7767,Electronic City Traffic PS,2017,15,1,Low
1284_7767,Electronic City Traffic PS,2017,40,1,Low
1284_7767,Electronic City Traffic PS,2017,44,1,Low
1284_7767,Electronic City Traffic PS,2017,47,1,Low
1284_7767,Electronic City Traffic PS,2017,50,1,Low
1284_7767,Electronic City Traffic PS,2018,3,1,Low
1284_7767,Electronic City Traffic PS,2018,19,1,Low
1284_7767,Electronic City Traffic PS,2018,23,1,Low
1284_7767,Electronic City Traffic PS,2018,29,1,Low
1284_7767,Electronic City Traffic PS,2018,42,1,Low
1284_7767,Electronic City Traffic PS,2018,47,1,Low
1284_7767,Electronic City Traffic PS,2018,49,1,Low
1284_7767,Electronic City Traffic PS,2018,50,1,Low
1284_7767,Electronic City Traffic PS,2019,7,1,Low
1284_7767,Electronic City Traffic PS,2019,8,1,Low
1284_7767,Electronic City Traffic PS,2019,25,1,Low
1284_7767,Electronic City Traffic PS,2019,32,1,Low
1284_7767,Electronic City Traffic PS,2019,46,1,Low
1284_7767,Electronic City Traffic PS,2019,51,1,Low
1284_7767,Electronic City Traffic PS,2020,4,1,Low
1284_7767,Electronic City Traffic PS,2020,6,2,Medium
1284_7767,Electronic City Traffic PS,2020,21,1,Low
1284_7767,Electronic City Traffic PS,2020,23,1,Low
1284_7767,Electronic City Traffic PS,2020,26,1,Low
1284_7767,Electronic City Traffic PS,2020,28,1,Low
1284_7767,Electronic City Traffic PS,2020,33,1,Low
1284_7767,Electronic City Traffic PS,2020,36,1,Low
1284_7767,Electronic City Traffic PS,2020,37,1,Low
1284_7767,Electronic City Traffic PS,2020,38,1,Low
1284_7767,Electronic City Traffic PS,2020,44,1,Low
1284_7767,Electronic City Traffic PS,2020,48,1,Low
1284_7767,Electronic City Traffic PS,2020,50,1,Low
1284_7767,Electronic City Traffic PS,2021,3,1,Low
1284_7767,Electronic City Traffic PS,2021,9,1,Low
1284_7767,Electronic City Traffic PS,2021,10,1,Low
1284_7767,Electronic City Traffic PS,2021,19,1,Low
1284_7767,Electronic City Traffic PS,2021,23,1,Low
1284_7767,Electronic City Traffic PS,2021,28,1,Low
1284_7767,Electronic City Traffic PS,2021,50,1,Low
1284_7767,Electronic City Traffic PS,2021,52,1,Low
1284_7767,Electronic City Traffic PS,2022,8,2,Medium
1284_7767,Electronic City Traffic PS,2022,10,1,Low
1284_7767,Electronic City Traffic PS,2022,27,1,Low
1284_7767,Hulimavu PS,2023,36,1,Low
1284_7767,Parappana Agrahara PS,2020,5,1,Low
1284_7767,Parappana Agrahara PS,2021,10,1,Low
1284_7767,Parappana Agrahara PS,2021,12,1,Low
1284_7767,Parappana Agrahara PS,2023,47,1,Low
1284_7767,SouthEast CEN Crime PS,2022,30,1,Low
1284_7767,SouthEast CEN Crime PS,2023,2,1,Low
1284_7767,SouthEast CEN Crime PS,2023,4,2,Medium
1284_7767,SouthEast CEN Crime PS,2023,8,1,Low
1284_7767,SouthEast CEN Crime PS,2023,10,4,High
1284_7767,SouthEast CEN Crime PS,2023,13,3,Medium
1284_7767,SouthEast CEN Crime PS,2023,15,1,Low
1284_7767,SouthEast CEN Crime PS,2023,18,1,Low
1284_7767,SouthEast CEN Crime PS,2023,35,1,Low
1284_7767,SouthEast CEN Crime PS,2023,45,1,Low
1284_7767,SouthEast CEN Crime PS,2023,46,5,High
1284_7767,SouthEast CEN Crime PS,2023,48,1,Low
1284_7768,Parappana Agrahara PS,2019,8,1,Low
1284_7768,Parappana Agrahara PS,2019,9,1,Low
1284_7768,Parappana Agrahara PS,2020,31,1,Low
1284_7768,Parappana Agrahara PS,2022,9,1,Low
1284_7768,Parappana Agrahara PS,2022,13,1,Low
1284_7768,Parappana Agrahara PS,2023,31,1,Low
1284_7768,Parappana Agrahara PS,2023,34,1,Low
1284_7768,Parappana Agrahara PS,2023,38,1,Low
1284_7768,Parappana Agrahara PS,2023,47,1,Low
1284_7772,Varthur PS,2018,33,1,Low
1285_3533,Konanakunte PS,2021,52,1,Low
1285_766,Electronic City Traffic PS,2017,46,1,Low
1285_7723,H.A.L. PS,2023,34,1,Low
1285_7725,H.A.L. PS,2023,40,1,Low
1285_7734,Thalaghattapura PS,2023,26,1,Low
1285_7736,Kalasipalya PS,2021,43,1,Low
1285_7744,Kengeri PS,2021,14,1,Low
1285_7746,Byatarayanapura  PS,2023,31,1,Low
1285_7751,Thalaghattapura PS,2022,2,1,Low
1285_7752,City Market Traffic PS,2017,1,2,Medium
1285_7752,City Market Traffic PS,2017,3,1,Low
1285_7752,Kempapura Agrahara PS,2022,48,1,Low
1285_7752,Kumaraswamy Layout Traffic PS,2018,23,1,Low
1285_7752,Kumaraswamy Layout Traffic PS,2018,33,1,Low
1285_7752,Kumaraswamy Layout Traffic PS,2022,17,1,Low
1285_7752,Kumaraswamy Layout Traffic PS,2022,49,1,Low
1285_7752,Thalaghattapura Traffic PS,2023,44,1,Low
1285_7753,Chandra Layout PS,2023,46,1,Low
1285_7753,Kumaraswamy Layout Traffic PS,2022,33,1,Low
1285_7753,Thalaghattapura PS,2023,43,1,Low
1285_7753,Thalaghattapura Traffic PS,2023,31,1,Low
1285_7754,Hulimavu PS,2023,28,1,Low
1285_7754,Hulimavu PS,2023,44,1,Low
1285_7754,Kumaraswamy Layout Traffic PS,2018,27,1,Low
1285_7754,Kumaraswamy Layout Traffic PS,2022,1,1,Low
1285_7754,Kumaraswamy Layout Traffic PS,2022,13,1,Low
1285_7754,Kumaraswamy Layout Traffic PS,2022,49,1,Low
1285_7754,South CEN Crime PS,2023,31,1,Low
1285_7754,Subramanyapura PS,2021,4,1,Low
1285_7754,Thalaghattapura PS,2016,22,1,Low
1285_7755,South CEN Crime PS,2023,16,1,Low
1285_7755,South CEN Crime PS,2023,26,1,Low
1285_7755,South CEN Crime PS,2023,48,1,Low
1285_7755,South CEN Crime PS,2023,52,1,Low
1285_7755,Thalaghattapura PS,2023,41,1,Low
1285_7755,Thalaghattapura Traffic PS,2023,19,1,Low
1285_7755,Thalaghattapura Traffic PS,2023,48,2,Medium
1285_7755,Thalaghattapura Traffic PS,2023,51,1,Low
1285_7756,Konanakunte PS,2023,49,1,Low
1285_7756,Kumaraswamy Layout Traffic PS,2018,20,1,Low
1285_7756,South CEN Crime PS,2023,41,1,Low
1285_7756,Thalaghattapura Traffic PS,2023,26,1,Low
1285_7757,Hulimavu PS,2023,35,1,Low
1285_7757,Konanakunte PS,2023,47,1,Low
1285_7757,SouthEast CEN Crime PS,2023,33,1,Low
1285_7757,Thalaghattapura PS,2020,2,1,Low
1285_7757,Thalaghattapura PS,2023,39,1,Low
1285_7757,Thalaghattapura PS,2023,46,1,Low
1285_7757,Thalaghattapura PS,2023,47,1,Low
1285_7758,Hulimavu PS,2021,26,1,Low
1285_7758,Hulimavu Traffic PS,2023,49,1,Low
1285_7758,Konanakunte PS,2017,20,1,Low
1285_7758,Konanakunte PS,2017,39,1,Low
1285_7758,Konanakunte PS,2018,3,1,Low
1285_7758,Konanakunte PS,2018,9,1,Low
1285_7758,Konanakunte PS,2018,15,1,Low
1285_7758,Konanakunte PS,2018,16,1,Low
1285_7758,Konanakunte PS,2018,23,1,Low
1285_7758,Konanakunte PS,2018,28,1,Low
1285_7758,Konanakunte PS,2018,30,2,Medium
1285_7758,Konanakunte PS,2018,39,1,Low
1285_7758,Konanakunte PS,2019,6,1,Low
1285_7758,Konanakunte PS,2019,48,1,Low
1285_7758,Konanakunte PS,2020,5,1,Low
1285_7758,Konanakunte PS,2020,47,1,Low
1285_7758,Konanakunte PS,2021,1,1,Low
1285_7758,Konanakunte PS,2021,3,1,Low
1285_7758,Konanakunte PS,2021,8,1,Low
1285_7758,Konanakunte PS,2021,29,1,Low
1285_7758,Konanakunte PS,2022,26,1,Low
1285_7758,Konanakunte PS,2023,14,1,Low
1285_7758,Konanakunte PS,2023,29,1,Low
1285_7758,Konanakunte PS,2023,36,2,Medium
1285_7758,Konanakunte PS,2023,46,1,Low
1285_7758,Kumaraswamy Layout Traffic PS,2017,41,1,Low
1285_7758,Kumaraswamy Layout Traffic PS,2022,40,1,Low
1285_7758,Kumaraswamy Layout Traffic PS,2022,45,1,Low
1285_7758,SouthEast CEN Crime PS,2023,43,1,Low
1285_7759,Hulimavu PS,2020,5,1,Low
1285_7759,Hulimavu PS,2020,8,1,Low
1285_7759,Hulimavu PS,2021,5,1,Low
1285_7759,Hulimavu PS,2021,6,1,Low
1285_7759,Hulimavu PS,2021,12,1,Low
1285_7759,Hulimavu PS,2021,16,1,Low
1285_7759,Hulimavu Traffic PS,2019,1,1,Low
1285_7759,Hulimavu Traffic PS,2019,46,1,Low
1285_7759,Hulimavu Traffic PS,2023,42,2,Medium
1285_7759,Jayanagar PS,2019,19,1,Low
1285_7759,Konanakunte PS,2023,45,1,Low
1285_7759,South CEN Crime PS,2023,47,1,Low
1285_7759,South CEN Crime PS,2023,52,1,Low
1285_7759,SouthEast CEN Crime PS,2023,15,1,Low
1285_7760,Electronic City Traffic PS,2017,16,1,Low
1285_7760,Hulimavu PS,2020,6,1,Low
1285_7760,Hulimavu PS,2021,35,1,Low
1285_7760,Hulimavu PS,2022,52,1,Low
1285_7760,Hulimavu PS,2023,18,1,Low
1285_7760,Hulimavu PS,2023,31,1,Low
1285_7760,Hulimavu Traffic PS,2023,33,1,Low
1285_7761,Electronic City PS,2020,11,1,Low
1285_7761,Electronic City PS,2021,9,1,Low
1285_7761,Electronic City PS,2022,7,1,Low
1285_7761,Electronic City Traffic PS,2016,44,1,Low
1285_7761,Electronic City Traffic PS,2019,32,1,Low
1285_7761,Electronic City Traffic PS,2021,17,1,Low
1285_7761,Electronic City Traffic PS,2021,24,1,Low
1285_7761,Electronic City Traffic PS,2023,42,1,Low
1285_7761,Hulimavu PS,2021,13,1,Low
1285_7761,Hulimavu PS,2023,41,1,Low
1285_7761,Kengeri PS,2023,43,1,Low
1285_7761,Kengeri PS,2023,47,1,Low
1285_7762,Electronic City PS,2021,12,1,Low
1285_7762,Electronic City PS,2022,14,1,Low
1285_7762,Electronic City PS,2022,17,1,Low
1285_7762,Hulimavu PS,2023,45,1,Low
1285_7763,Electronic City PS,2021,1,1,Low
1285_7763,Electronic City PS,2021,9,2,Medium
1285_7763,Electronic City PS,2021,37,1,Low
1285_7763,Electronic City PS,2022,1,1,Low
1285_7763,Girinagar PS,2019,29,1,Low
1285_7764,Electronic City PS,2021,32,2,Medium
1285_7764,Electronic City Traffic PS,2022,41,1,Low
1285_7764,Parappana Agrahara PS,2023,45,1,Low
1285_7764,Parappana Agrahara PS,2023,48,1,Low
1285_7765,Electronic City PS,2020,2,1,Low
1285_7765,Electronic City PS,2020,3,1,Low
1285_7765,Electronic City PS,2020,5,1,Low
1285_7765,Electronic City PS,2020,8,1,Low
1285_7765,Electronic City PS,2020,9,1,Low
1285_7765,Electronic City PS,2020,10,1,Low
1285_7765,Electronic City PS,2021,1,1,Low
1285_7765,Electronic City PS,2021,4,1,Low
1285_7765,Electronic City PS,2021,5,1,Low
1285_7765,Electronic City PS,2021,11,1,Low
1285_7765,Electronic City PS,2021,13,1,Low
1285_7765,Electronic City PS,2021,14,1,Low
1285_7765,Electronic City PS,2021,22,2,Medium
1285_7765,Electronic City PS,2021,30,1,Low
1285_7765,Electronic City PS,2021,36,1,Low
1285_7765,Electronic City PS,2021,38,1,Low
1285_7765,Electronic City PS,2021,39,1,Low
1285_7765,Electronic City PS,2021,48,1,Low
1285_7765,Electronic City PS,2021,50,1,Low
1285_7765,Electronic City PS,2022,5,1,Low
1285_7765,Electronic City PS,2022,13,3,Medium
1285_7765,Electronic City PS,2022,15,1,Low
1285_7765,Electronic City PS,2022,52,1,Low
1285_7765,Electronic City Traffic PS,2017,17,1,Low
1285_7765,Electronic City Traffic PS,2017,35,1,Low
1285_7765,Electronic City Traffic PS,2018,50,1,Low
1285_7765,Electronic City Traffic PS,2019,48,1,Low
1285_7765,Electronic City Traffic PS,2020,36,1,Low
1285_7765,Electronic City Traffic PS,2021,9,1,Low
1285_7765,Electronic City Traffic PS,2021,27,1,Low
1285_7765,Electronic City Traffic PS,2021,41,1,Low
1285_7765,Parappana Agrahara PS,2020,11,1,Low
1285_7765,Parappana Agrahara PS,2023,42,2,Medium
1285_7765,Parappana Agrahara PS,2023,44,3,Medium
1285_7765,Parappana Agrahara PS,2023,45,2,Medium
1285_7765,Parappana Agrahara PS,2023,46,3,Medium
1285_7765,Parappana Agrahara PS,2023,47,2,Medium
1285_7765,Parappana Agrahara PS,2023,48,3,Medium
1285_7765,Parappana Agrahara PS,2023,49,1,Low
1285_7765,Parappana Agrahara PS,2023,50,4,High
1285_7765,Parappana Agrahara PS,2023,51,1,Low
1285_7766,Electronic City PS,2021,1,1,Low
1285_7766,Electronic City PS,2021,5,1,Low
1285_7766,Electronic City PS,2021,11,1,Low
1285_7766,Electronic City PS,2021,23,1,Low
1285_7766,Electronic City PS,2021,26,1,Low
1285_7766,Electronic City PS,2021,36,1,Low
1285_7766,Electronic City PS,2021,49,1,Low
1285_7766,Electronic City Traffic PS,2016,50,1,Low
1285_7766,Electronic City Traffic PS,2016,52,1,Low
1285_7766,Electronic City Traffic PS,2017,1,1,Low
1285_7766,Electronic City Traffic PS,2017,3,1,Low
1285_7766,Electronic City Traffic PS,2017,4,1,Low
1285_7766,Electronic City Traffic PS,2017,7,1,Low
1285_7766,Electronic City Traffic PS,2017,32,1,Low
1285_7766,Electronic City Traffic PS,2017,41,1,Low
1285_7766,Electronic City Traffic PS,2017,44,1,Low
1285_7766,Electronic City Traffic PS,2017,45,1,Low
1285_7766,Electronic City Traffic PS,2017,49,1,Low
1285_7766,Electronic City Traffic PS,2017,51,1,Low
1285_7766,Electronic City Traffic PS,2018,1,1,Low
1285_7766,Electronic City Traffic PS,2018,2,3,Medium
1285_7766,Electronic City Traffic PS,2018,6,1,Low
1285_7766,Electronic City Traffic PS,2018,10,1,Low
1285_7766,Electronic City Traffic PS,2018,16,1,Low
1285_7766,Electronic City Traffic PS,2018,18,1,Low
1285_7766,Electronic City Traffic PS,2018,29,1,Low
1285_7766,Electronic City Traffic PS,2018,52,1,Low
1285_7766,Electronic City Traffic PS,2019,3,1,Low
1285_7766,Electronic City Traffic PS,2019,6,1,Low
1285_7766,Electronic City Traffic PS,2019,14,1,Low
1285_7766,Electronic City Traffic PS,2019,17,1,Low
1285_7766,Electronic City Traffic PS,2019,27,1,Low
1285_7766,Electronic City Traffic PS,2019,40,1,Low
1285_7766,Electronic City Traffic PS,2019,42,1,Low
1285_7766,Electronic City Traffic PS,2019,49,1,Low
1285_7766,Electronic City Traffic PS,2019,52,2,Medium
1285_7766,Electronic City Traffic PS,2020,1,1,Low
1285_7766,Electronic City Traffic PS,2020,6,1,Low
1285_7766,Electronic City Traffic PS,2020,9,1,Low
1285_7766,Electronic City Traffic PS,2020,22,1,Low
1285_7766,Electronic City Traffic PS,2020,30,1,Low
1285_7766,Electronic City Traffic PS,2020,32,1,Low
1285_7766,Electronic City Traffic PS,2020,38,1,Low
1285_7766,Electronic City Traffic PS,2020,40,1,Low
1285_7766,Electronic City Traffic PS,2020,47,1,Low
1285_7766,Electronic City Traffic PS,2021,2,1,Low
1285_7766,Electronic City Traffic PS,2021,7,1,Low
1285_7766,Electronic City Traffic PS,2021,35,1,Low
1285_7766,Electronic City Traffic PS,2022,8,1,Low
1285_7766,Electronic City Traffic PS,2022,12,1,Low
1285_7766,Electronic City Traffic PS,2022,22,1,Low
1285_7766,Parappana Agrahara PS,2021,10,1,Low
1285_7766,Parappana Agrahara PS,2021,11,1,Low
1285_7766,Parappana Agrahara PS,2021,12,1,Low
1285_7766,Parappana Agrahara PS,2023,33,1,Low
1285_7766,Parappana Agrahara PS,2023,39,1,Low
1285_7766,Parappana Agrahara PS,2023,41,1,Low
1285_7766,Parappana Agrahara PS,2023,45,1,Low
1285_7767,Electronic City Traffic PS,2017,5,1,Low
1285_7767,Electronic City Traffic PS,2018,15,1,Low
1285_7767,Electronic City Traffic PS,2019,17,1,Low
1285_7767,Electronic City Traffic PS,2020,27,1,Low
1285_7767,Parappana Agrahara PS,2020,5,1,Low
1285_7767,Parappana Agrahara PS,2020,7,1,Low
1285_7767,Parappana Agrahara PS,2020,9,1,Low
1285_7767,Parappana Agrahara PS,2020,18,1,Low
1285_7767,Parappana Agrahara PS,2021,14,1,Low
1285_7767,Parappana Agrahara PS,2021,16,1,Low
1285_7767,Parappana Agrahara PS,2021,22,1,Low
1285_7767,Parappana Agrahara PS,2021,24,1,Low
1285_7767,Parappana Agrahara PS,2021,31,1,Low
1285_7767,Parappana Agrahara PS,2021,40,1,Low
1285_7767,Parappana Agrahara PS,2022,3,1,Low
1285_7767,Parappana Agrahara PS,2022,5,1,Low
1285_7767,Parappana Agrahara PS,2022,13,1,Low
1285_7767,Parappana Agrahara PS,2023,34,1,Low
1285_7767,Parappana Agrahara PS,2023,42,2,Medium
1285_7767,Parappana Agrahara PS,2023,43,1,Low
1285_7767,Parappana Agrahara PS,2023,44,1,Low
1285_7767,Parappana Agrahara PS,2023,49,1,Low
1285_7767,Parappana Agrahara PS,2023,50,1,Low
1285_7767,SouthEast CEN Crime PS,2023,42,1,Low
1285_7768,Parappana Agrahara PS,2022,7,1,Low
1285_7769,Parappana Agrahara PS,2023,37,1,Low
1285_7778,Subramanyanagar PS,2021,36,1,Low
1285_7786,Basavanagudi PS,2018,39,1,Low
1285_7789,Basavanagudi PS,2018,27,1,Low
1286_1286,Electronic City Traffic PS,2022,38,1,Low
1286_7745,Whitefield PS,2023,49,1,Low
1286_7750,Kumaraswamy Layout Traffic PS,2018,3,1,Low
1286_7750,Kumaraswamy Layout Traffic PS,2022,9,1,Low
1286_7750,Kumaraswamy Layout Traffic PS,2022,13,1,Low
1286_7751,Kumaraswamy Layout Traffic PS,2021,20,1,Low
1286_7751,Kumaraswamy Layout Traffic PS,2022,6,1,Low
1286_7751,Kumaraswamy Layout Traffic PS,2022,9,2,Medium
1286_7751,Kumaraswamy Layout Traffic PS,2022,33,1,Low
1286_7751,Kumaraswamy Layout Traffic PS,2023,2,1,Low
1286_7751,Thalaghattapura PS,2020,5,1,Low
1286_7752,Byatarayanapura  PS,2023,25,1,Low
1286_7752,Kumaraswamy Layout Traffic PS,2021,36,1,Low
1286_7752,Thalaghattapura PS,2023,34,1,Low
1286_7752,Thalaghattapura Traffic PS,2023,13,1,Low
1286_7752,Thalaghattapura Traffic PS,2023,52,1,Low
1286_7752,V V Puram Traffic PS,2017,30,1,Low
1286_7753,Kumaraswamy Layout Traffic PS,2020,41,1,Low
1286_7753,Kumaraswamy Layout Traffic PS,2021,46,1,Low
1286_7753,Kumaraswamy Layout Traffic PS,2022,32,1,Low
1286_7753,Kumaraswamy Layout Traffic PS,2022,43,1,Low
1286_7753,South CEN Crime PS,2023,47,1,Low
1286_7753,South CEN Crime PS,2023,50,1,Low
1286_7753,Thalaghattapura PS,2021,26,1,Low
1286_7753,Thalaghattapura PS,2023,38,1,Low
1286_7753,Thalaghattapura PS,2023,43,1,Low
1286_7753,Thalaghattapura PS,2023,44,1,Low
1286_7753,Thalaghattapura Traffic PS,2023,27,1,Low
1286_7753,Thalaghattapura Traffic PS,2023,32,1,Low
1286_7753,Thalaghattapura Traffic PS,2023,34,1,Low
1286_7753,Thalaghattapura Traffic PS,2023,44,1,Low
1286_7754,Kumaraswamy Layout Traffic PS,2022,36,1,Low
1286_7754,Thalaghattapura PS,2023,39,1,Low
1286_7754,Thalaghattapura PS,2023,49,1,Low
1286_7755,Kumaraswamy Layout PS,2023,43,1,Low
1286_7755,Subramanyapura PS,2020,52,1,Low
1286_7755,Thalaghattapura PS,2023,52,1,Low
1286_7756,Basavanagudi Women PS,2022,52,1,Low
1286_7756,Jayaprakash Nagar PS,2019,15,1,Low
1286_7756,South CEN Crime PS,2023,52,1,Low
1286_7756,Thalaghattapura PS,2020,8,1,Low
1286_7756,Thalaghattapura PS,2023,50,1,Low
1286_7757,Konanakunte PS,2017,9,1,Low
1286_7757,Konanakunte PS,2017,12,1,Low
1286_7757,Konanakunte PS,2018,13,1,Low
1286_7757,Konanakunte PS,2018,15,1,Low
1286_7757,Konanakunte PS,2018,26,1,Low
1286_7757,Konanakunte PS,2019,2,1,Low
1286_7757,Konanakunte PS,2019,8,1,Low
1286_7757,Konanakunte PS,2021,7,1,Low
1286_7757,Konanakunte PS,2021,35,1,Low
1286_7757,Konanakunte PS,2022,8,1,Low
1286_7757,Konanakunte PS,2022,43,1,Low
1286_7757,Konanakunte PS,2023,3,1,Low
1286_7757,Konanakunte PS,2023,6,1,Low
1286_7757,Konanakunte PS,2023,13,1,Low
1286_7757,Konanakunte PS,2023,21,2,Medium
1286_7757,Konanakunte PS,2023,34,1,Low
1286_7757,Konanakunte PS,2023,35,1,Low
1286_7757,Konanakunte PS,2023,36,1,Low
1286_7757,Konanakunte PS,2023,43,1,Low
1286_7757,Konanakunte PS,2023,44,1,Low
1286_7757,Kumaraswamy Layout Traffic PS,2018,48,1,Low
